"schema_name","table_name","approx_rows","column_id","column_name","sql_type","max_length","precision","scale","is_nullable"
"dbo","_Reference90",176,6,"_Description","nvarchar",200,0,0,0
"dbo","_Reference90",176,7,"_Fld4323","binary",1,0,0,0
"dbo","_Reference90",176,8,"_Fld8220","varbinary",-1,0,0,0
"dbo","_Reference90",176,9,"_Fld346","numeric",5,7,0,0
"dbo","_Reference91",56,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference91",56,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference91",56,3,"_Marked","binary",1,0,0,0
"dbo","_Reference91",56,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference91",56,5,"_ParentIDRRef","binary",16,0,0,0
"dbo","_Reference91",56,6,"_Folder","binary",1,0,0,0
"dbo","_Reference91",56,7,"_Description","nvarchar",200,0,0,0
"dbo","_Reference91",56,8,"_Fld4326RRef","binary",16,0,0,1
"dbo","_Reference91",56,9,"_Fld4327RRef","binary",16,0,0,1
"dbo","_Reference91",56,10,"_Fld4328","varbinary",-1,0,0,1
"dbo","_Reference91",56,11,"_Fld4329","datetime2",6,19,0,1
"dbo","_Reference91",56,12,"_Fld4330","nvarchar",-1,0,0,1
"dbo","_Reference91",56,13,"_Fld4331RRef","binary",16,0,0,1
"dbo","_Reference91",56,14,"_Fld346","numeric",5,7,0,0
"dbo","_Reference92",49,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference92",49,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference92",49,3,"_Marked","binary",1,0,0,0
"dbo","_Reference92",49,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference92",49,5,"_ParentIDRRef","binary",16,0,0,0
"dbo","_Reference92",49,6,"_Folder","binary",1,0,0,0
"dbo","_Reference92",49,7,"_Description","nvarchar",200,0,0,0
"dbo","_Reference92",49,8,"_Fld4333RRef","binary",16,0,0,1
"dbo","_Reference92",49,9,"_Fld4334RRef","binary",16,0,0,1
"dbo","_Reference92",49,10,"_Fld4335","varbinary",-1,0,0,1
"dbo","_Reference92",49,11,"_Fld4336","datetime2",6,19,0,1
"dbo","_Reference92",49,12,"_Fld4337","nvarchar",-1,0,0,1
"dbo","_Reference92",49,13,"_Fld4338RRef","binary",16,0,0,1
"dbo","_Reference92",49,14,"_Fld8229","binary",1,0,0,0
"dbo","_Reference92",49,15,"_Fld8230","nvarchar",256,0,0,1
"dbo","_Reference92",49,16,"_Fld8231RRef","binary",16,0,0,0
"dbo","_Reference92",49,17,"_Fld8232RRef","binary",16,0,0,1
"dbo","_Reference92",49,18,"_Fld346","numeric",5,7,0,0
"dbo","_Reference9227",5,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference9227",5,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference9227",5,3,"_Marked","binary",1,0,0,0
"dbo","_Reference9227",5,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference9227",5,5,"_Code","nvarchar",34,0,0,0
"dbo","_Reference9227",5,6,"_Description","nvarchar",100,0,0,0
"dbo","_Reference9227",5,7,"_Fld9357","nvarchar",34,0,0,0
"dbo","_Reference9227",5,8,"_Fld346","numeric",5,7,0,0
"dbo","_Reference9228",5,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference9228",5,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference9228",5,3,"_Marked","binary",1,0,0,0
"dbo","_Reference9228",5,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference9228",5,5,"_Code","nvarchar",18,0,0,0
"dbo","_Reference9228",5,6,"_Description","nvarchar",300,0,0,0
"dbo","_Reference9228",5,7,"_Fld9358","nvarchar",-1,0,0,0
"dbo","_Reference9228",5,8,"_Fld346","numeric",5,7,0,0
"dbo","_Reference9228_VT9359",28,1,"_Reference9228_IDRRef","binary",16,0,0,0
"dbo","_Reference9228_VT9359",28,2,"_Fld346","numeric",5,7,0,0
"dbo","_Reference9228_VT9359",28,3,"_KeyField","binary",4,0,0,0
"dbo","_Reference9228_VT9359",28,4,"_LineNo9360","numeric",5,5,0,0
"dbo","_Reference9228_VT9359",28,5,"_Fld9361","nvarchar",512,0,0,0
"dbo","_Reference9229",4,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference9229",4,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference9229",4,3,"_Marked","binary",1,0,0,0
"dbo","_Reference9229",4,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference9229",4,5,"_Code","nvarchar",18,0,0,0
"dbo","_Reference9229",4,6,"_Description","nvarchar",300,0,0,0
"dbo","_Reference9229",4,7,"_Fld9364","datetime2",6,19,0,0
"dbo","_Reference9229",4,8,"_Fld9365","binary",1,0,0,0
"dbo","_Reference9229",4,9,"_Fld9366","varbinary",-1,0,0,0
"dbo","_Reference9229",4,10,"_Fld9367","varbinary",-1,0,0,0
"dbo","_Reference9229",4,11,"_Fld9368","nvarchar",256,0,0,0
"dbo","_Reference9229",4,12,"_Fld9369","nvarchar",-1,0,0,0
"dbo","_Reference9229",4,13,"_Fld9370","datetime2",6,19,0,0
"dbo","_Reference9229",4,14,"_Fld9371","datetime2",6,19,0,0
"dbo","_Reference9229",4,15,"_Fld10213","numeric",5,3,0,0
"dbo","_Reference9229",4,16,"_Fld346","numeric",5,7,0,0
"dbo","_Reference9229_VT9372",54,1,"_Reference9229_IDRRef","binary",16,0,0,0
"dbo","_Reference9229_VT9372",54,2,"_Fld346","numeric",5,7,0,0
"dbo","_Reference9229_VT9372",54,3,"_KeyField","binary",4,0,0,0
"dbo","_Reference9229_VT9372",54,4,"_LineNo9373","numeric",5,5,0,0
"dbo","_Reference9229_VT9372",54,5,"_Fld9374","binary",16,0,0,0
"dbo","_Reference9229_VT9372",54,6,"_Fld9375","nvarchar",1024,0,0,0
"dbo","_Reference9229_VT9372",54,7,"_Fld9376","numeric",5,3,0,0
"dbo","_Reference9229_VT9372",54,8,"_Fld9377","nvarchar",-1,0,0,0
"dbo","_Reference9229_VT9372",54,9,"_Fld9378","numeric",5,2,0,0
"dbo","_Reference9229_VT9372",54,10,"_Fld9379","binary",1,0,0,0
"dbo","_Reference9229_VT9372",54,11,"_Fld9380","nvarchar",-1,0,0,0
"dbo","_Reference9229_VT9372",54,12,"_Fld9381RRef","binary",16,0,0,0
"dbo","_Reference9229_VT9372",54,13,"_Fld10004","nvarchar",-1,0,0,0
"dbo","_Reference9229_VT9372",54,14,"_Fld9382RRef","binary",16,0,0,0
"dbo","_Reference9229_VT9372",54,15,"_Fld10214","binary",1,0,0,0
"dbo","_Reference9229_VT9372",54,16,"_Fld9383","binary",1,0,0,0
"dbo","_Reference9229_VT9372",54,17,"_Fld9384RRef","binary",16,0,0,0
"dbo","_Reference9229_VT9372",54,18,"_Fld9385","binary",1,0,0,0
"dbo","_Reference9229_VT9372",54,19,"_Fld9386RRef","binary",16,0,0,0
"dbo","_Reference9229_VT9372",54,20,"_Fld9387RRef","binary",16,0,0,0
"dbo","_Reference9229_VT9388",68,1,"_Reference9229_IDRRef","binary",16,0,0,0
"dbo","_Reference9229_VT9388",68,2,"_Fld346","numeric",5,7,0,0
"dbo","_Reference9229_VT9388",68,3,"_KeyField","binary",4,0,0,0
"dbo","_Reference9229_VT9388",68,4,"_LineNo9389","numeric",5,5,0,0
"dbo","_Reference9229_VT9388",68,5,"_Fld9390","binary",16,0,0,0
"dbo","_Reference9229_VT9388",68,6,"_Fld9391","numeric",5,2,0,0
"dbo","_Reference9229_VT9388",68,7,"_Fld9392","nvarchar",512,0,0,0
"dbo","_Reference9229_VT9388",68,8,"_Fld9393","nvarchar",300,0,0,0
"dbo","_Reference9229_VT9388",68,9,"_Fld9394RRef","binary",16,0,0,0
"dbo","_Reference9229_VT9388",68,10,"_Fld9395RRef","binary",16,0,0,0
"dbo","_Reference9229_VT9388",68,11,"_Fld9396","binary",16,0,0,0
"dbo","_Reference9229_VT9388",68,12,"_Fld9397","binary",16,0,0,0
"dbo","_Reference9229_VT9398",68,1,"_Reference9229_IDRRef","binary",16,0,0,0
"dbo","_Reference9229_VT9398",68,2,"_Fld346","numeric",5,7,0,0
"dbo","_Reference9229_VT9398",68,3,"_KeyField","binary",4,0,0,0
"dbo","_Reference9229_VT9398",68,4,"_LineNo9399","numeric",5,5,0,0
"dbo","_Reference9229_VT9398",68,5,"_Fld9400RRef","binary",16,0,0,0
"dbo","_Reference93",21,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference93",21,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference93",21,3,"_Marked","binary",1,0,0,0
"dbo","_Reference93",21,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference93",21,5,"_ParentIDRRef","binary",16,0,0,0
"dbo","_Reference93",21,6,"_Folder","binary",1,0,0,0
"dbo","_Reference93",21,7,"_Description","nvarchar",200,0,0,0
"dbo","_Reference93",21,8,"_Fld4340RRef","binary",16,0,0,1
"dbo","_Reference93",21,9,"_Fld4341RRef","binary",16,0,0,1
"dbo","_Reference93",21,10,"_Fld4342","varbinary",-1,0,0,1
"dbo","_Reference93",21,11,"_Fld4343","datetime2",6,19,0,1
"dbo","_Reference93",21,12,"_Fld4344","nvarchar",-1,0,0,1
"dbo","_Reference93",21,13,"_Fld4345RRef","binary",16,0,0,1
"dbo","_Reference93",21,14,"_Fld346","numeric",5,7,0,0
"dbo","_Reference94",1,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference94",1,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference94",1,3,"_Marked","binary",1,0,0,0
"dbo","_Reference94",1,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference94",1,5,"_Code","nvarchar",18,0,0,0
"dbo","_Reference94",1,6,"_Description","nvarchar",100,0,0,0
"dbo","_Reference94",1,7,"_Fld4347RRef","binary",16,0,0,0
"dbo","_Reference94",1,8,"_Fld4348","nvarchar",100,0,0,0
"dbo","_Reference94",1,9,"_Fld4349","varbinary",-1,0,0,0
"dbo","_Reference94",1,10,"_Fld4350","nvarchar",100,0,0,0
"dbo","_Reference94",1,11,"_Fld4351","nvarchar",100,0,0,0
"dbo","_Reference94",1,12,"_Fld4352","nvarchar",50,0,0,0
"dbo","_Reference94",1,13,"_Fld4353","binary",1,0,0,0
"dbo","_Reference94",1,14,"_Fld346","numeric",5,7,0,0
"dbo","_Reference9461",11,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference9461",11,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference9461",11,3,"_Marked","binary",1,0,0,0
"dbo","_Reference9461",11,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference9461",11,5,"_Code","nvarchar",18,0,0,0
"dbo","_Reference9461",11,6,"_Description","nvarchar",300,0,0,0
"dbo","_Reference9461",11,7,"_Fld10201","binary",1,0,0,0
"dbo","_Reference9461",11,8,"_Fld346","numeric",5,7,0,0
"dbo","_Reference95",92,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference95",92,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference95",92,3,"_Marked","binary",1,0,0,0
"dbo","_Reference95",92,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference95",92,5,"_ParentIDRRef","binary",16,0,0,0
"dbo","_Reference95",92,6,"_Folder","binary",1,0,0,0
"dbo","_Reference95",92,7,"_Code","nchar",18,0,0,0
"dbo","_Reference95",92,8,"_Description","nvarchar",300,0,0,0
"dbo","_Reference95",92,9,"_Fld4371RRef","binary",16,0,0,1
"dbo","_Reference95",92,10,"_Fld8233RRef","binary",16,0,0,1
"dbo","_Reference95",92,11,"_Fld4361","binary",1,0,0,1
"dbo","_Reference95",92,12,"_Fld9210RRef","binary",16,0,0,1
"dbo","_Reference95",92,13,"_Fld4366","numeric",9,15,2,0
"dbo","_Reference95",92,14,"_Fld4367_TYPE","binary",1,0,0,1
"dbo","_Reference95",92,15,"_Fld4367_RTRef","binary",4,0,0,1
"dbo","_Reference95",92,16,"_Fld4367_RRRef","binary",16,0,0,1
"dbo","_Reference95",92,17,"_Fld4362","numeric",9,15,0,1
"dbo","_Reference95",92,18,"_Fld4363","numeric",9,15,0,1
"dbo","_Reference95",92,19,"_Fld4355","binary",1,0,0,1
"dbo","_Reference95",92,20,"_Fld8959","binary",1,0,0,1
"dbo","_Reference95",92,21,"_Fld6016","binary",1,0,0,1
"dbo","_Reference95",92,22,"_Fld8235","binary",1,0,0,1
"dbo","_Reference95",92,23,"_Fld4358RRef","binary",16,0,0,1
"dbo","_Reference95",92,24,"_Fld4357RRef","binary",16,0,0,1
"dbo","_Reference95",92,25,"_Fld4359","numeric",5,3,0,1
"dbo","_Reference95",92,26,"_Fld4360RRef","binary",16,0,0,1
"dbo","_Reference95",92,27,"_Fld4372","numeric",5,5,0,0
"dbo","_Reference95",92,28,"_Fld10381","numeric",9,10,0,1
"dbo","_Reference95",92,29,"_Fld4374","binary",1,0,0,1
"dbo","_Reference95",92,30,"_Fld4373","binary",1,0,0,1
"dbo","_Reference95",92,31,"_Fld9209","binary",1,0,0,1
"dbo","_Reference95",92,32,"_Fld8234RRef","binary",16,0,0,1
"dbo","_Reference95",92,33,"_Fld4369RRef","binary",16,0,0,1
"dbo","_Reference95",92,34,"_Fld4364RRef","binary",16,0,0,1
"dbo","_Reference95",92,35,"_Fld4368","binary",1,0,0,1
"dbo","_Reference95",92,36,"_Fld4365RRef","binary",16,0,0,1
"dbo","_Reference95",92,37,"_Fld4370RRef","binary",16,0,0,1
"dbo","_Reference95",92,38,"_Fld4356RRef","binary",16,0,0,1
"dbo","_Reference95",92,39,"_Fld346","numeric",5,7,0,0
"dbo","_Reference95_VT4375",630,1,"_Reference95_IDRRef","binary",16,0,0,0
"dbo","_Reference95_VT4375",630,2,"_Fld346","numeric",5,7,0,0
"dbo","_Reference95_VT4375",630,3,"_KeyField","binary",4,0,0,0
"dbo","_Reference95_VT4375",630,4,"_LineNo4376","numeric",5,5,0,0
"dbo","_Reference95_VT4375",630,5,"_Fld4377","datetime2",6,19,0,0
"dbo","_Reference95_VT4375",630,6,"_Fld4378","datetime2",6,19,0,0
"dbo","_Reference95_VT4375",630,7,"_Fld4379","binary",1,0,0,0
"dbo","_Reference95_VT4375",630,8,"_Fld4380","datetime2",6,19,0,0
"dbo","_Reference95_VT4381",61,1,"_Reference95_IDRRef","binary",16,0,0,0
"dbo","_Reference95_VT4381",61,2,"_Fld346","numeric",5,7,0,0
"dbo","_Reference95_VT4381",61,3,"_KeyField","binary",4,0,0,0
"dbo","_Reference95_VT4381",61,4,"_LineNo4382","numeric",5,5,0,0
"dbo","_Reference95_VT4381",61,5,"_Fld4383","numeric",9,15,3,0
"dbo","_Reference95_VT4381",61,6,"_Fld4384","numeric",9,10,3,0
"dbo","_Reference95_VT4381",61,7,"_Fld4385RRef","binary",16,0,0,0
"dbo","_Reference95_VT4381",61,8,"_Fld4386RRef","binary",16,0,0,0
"dbo","_Reference95_VT4387",0,1,"_Reference95_IDRRef","binary",16,0,0,0
"dbo","_Reference95_VT4387",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Reference95_VT4387",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Reference95_VT4387",0,4,"_LineNo4388","numeric",5,5,0,0
"dbo","_Reference95_VT4387",0,5,"_Fld4389","numeric",9,15,3,0
"dbo","_Reference95_VT4387",0,6,"_Fld4390","numeric",9,10,3,0
"dbo","_Reference95_VT4387",0,7,"_Fld4391RRef","binary",16,0,0,0
"dbo","_Reference95_VT4387",0,8,"_Fld4392RRef","binary",16,0,0,0
"dbo","_Reference95_VT4393",5,1,"_Reference95_IDRRef","binary",16,0,0,0
"dbo","_Reference95_VT4393",5,2,"_Fld346","numeric",5,7,0,0
"dbo","_Reference95_VT4393",5,3,"_KeyField","binary",4,0,0,0
"dbo","_Reference95_VT4393",5,4,"_LineNo4394","numeric",5,5,0,0
"dbo","_Reference95_VT4393",5,5,"_Fld4395_TYPE","binary",1,0,0,0
"dbo","_Reference95_VT4393",5,6,"_Fld4395_RTRef","binary",4,0,0,0
"dbo","_Reference95_VT4393",5,7,"_Fld4395_RRRef","binary",16,0,0,0
"dbo","_Reference95_VT5478",33,1,"_Reference95_IDRRef","binary",16,0,0,0
"dbo","_Reference95_VT5478",33,2,"_Fld346","numeric",5,7,0,0
"dbo","_Reference95_VT5478",33,3,"_KeyField","binary",4,0,0,0
"dbo","_Reference95_VT5478",33,4,"_LineNo5479","numeric",5,5,0,0
"dbo","_Reference95_VT5478",33,5,"_Fld5480","binary",1,0,0,0
"dbo","_Reference95_VT5478",33,6,"_Fld5481","numeric",5,2,0,0
"dbo","_Reference9536",0,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference9536",0,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference9536",0,3,"_Marked","binary",1,0,0,0
"dbo","_Reference9536",0,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference9536",0,5,"_OwnerIDRRef","binary",16,0,0,0
"dbo","_Reference9536",0,6,"_Description","nvarchar",200,0,0,0
"dbo","_Reference9536",0,7,"_Fld9562","binary",1,0,0,0
"dbo","_Reference9536",0,8,"_Fld9563","varbinary",-1,0,0,0
"dbo","_Reference9536",0,9,"_Fld9564","varbinary",-1,0,0,0
"dbo","_Reference9537",0,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference9537",0,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference9537",0,3,"_Marked","binary",1,0,0,0
"dbo","_Reference9537",0,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference9537",0,5,"_Code","numeric",17,30,0,0
"dbo","_Reference9537",0,6,"_Description","nvarchar",300,0,0,0
"dbo","_Reference9537",0,7,"_Fld9566","numeric",5,7,0,0
"dbo","_Reference9537",0,8,"_Fld9567","datetime2",6,19,0,0
"dbo","_Reference9537",0,9,"_Fld9568","datetime2",6,19,0,0
"dbo","_Reference9537",0,10,"_Fld9569RRef","binary",16,0,0,0
"dbo","_Reference9537",0,11,"_Fld9570","nvarchar",200,0,0,0
"dbo","_Reference9537",0,12,"_Fld9571","numeric",13,25,0,0
"dbo","_Reference9537",0,13,"_Fld9572","nvarchar",-1,0,0,0
"dbo","_Reference9537",0,14,"_Fld9573","nvarchar",300,0,0,0
"dbo","_Reference9537",0,15,"_Fld9574","nvarchar",300,0,0,0
"dbo","_Reference9538",0,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference9538",0,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference9538",0,3,"_Marked","binary",1,0,0,0
"dbo","_Reference9538",0,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference9538",0,5,"_Code","nvarchar",18,0,0,0
"dbo","_Reference9538",0,6,"_Description","nvarchar",200,0,0,0
"dbo","_Reference9538",0,7,"_Fld9576","numeric",9,10,0,0
"dbo","_Reference9538",0,8,"_Fld9577","numeric",9,10,0,0
"dbo","_Reference9538",0,9,"_Fld9578","numeric",9,10,0,0
"dbo","_Reference9538",0,10,"_Fld9579","nvarchar",2000,0,0,0
"dbo","_Reference9538",0,11,"_Fld9580","numeric",9,10,0,0
"dbo","_Reference9538",0,12,"_Fld9581RRef","binary",16,0,0,0
"dbo","_Reference9538",0,13,"_Fld9582","nvarchar",-1,0,0,0
"dbo","_Reference9538",0,14,"_Fld346","numeric",5,7,0,0
"dbo","_Reference9539",0,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference9539",0,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference9539",0,3,"_Marked","binary",1,0,0,0
"dbo","_Reference9539",0,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference9539",0,5,"_Fld9584","binary",1,0,0,0
"dbo","_Reference9539",0,6,"_Fld9585","datetime2",6,19,0,0
"dbo","_Reference9539",0,7,"_Fld9586","numeric",5,3,0,0
"dbo","_Reference9539",0,8,"_Fld9587RRef","binary",16,0,0,0
"dbo","_Reference9539",0,9,"_Fld9588","binary",16,0,0,0
"dbo","_Reference9539",0,10,"_Fld9589","binary",1,0,0,0
"dbo","_Reference9539",0,11,"_Fld9590","numeric",5,3,0,0
"dbo","_Reference9539",0,12,"_Fld9591","nvarchar",510,0,0,0
"dbo","_Reference9539",0,13,"_Fld9592","varbinary",-1,0,0,0
"dbo","_Reference9539",0,14,"_Fld9593","datetime2",6,19,0,0
"dbo","_Reference9539",0,15,"_Fld9594","datetime2",6,19,0,0
"dbo","_Reference9539",0,16,"_Fld9595","nvarchar",256,0,0,0
"dbo","_Reference9539",0,17,"_Fld9596","numeric",9,10,0,0
"dbo","_Reference9539",0,18,"_Fld9597","varbinary",-1,0,0,0
"dbo","_Reference9539",0,19,"_Fld9598","numeric",9,10,0,0
"dbo","_Reference9539",0,20,"_Fld9599","nvarchar",64,0,0,0
"dbo","_Reference96",11,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference96",11,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference96",11,3,"_Marked","binary",1,0,0,0
"dbo","_Reference96",11,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference96",11,5,"_ParentIDRRef","binary",16,0,0,0
"dbo","_Reference96",11,6,"_Folder","binary",1,0,0,0
"dbo","_Reference96",11,7,"_Code","nvarchar",18,0,0,0
"dbo","_Reference96",11,8,"_Description","nvarchar",100,0,0,0
"dbo","_Reference96",11,9,"_Fld4398RRef","binary",16,0,0,1
"dbo","_Reference96",11,10,"_Fld5482","binary",1,0,0,1
"dbo","_Reference96",11,11,"_Fld9211","numeric",13,20,0,1
"dbo","_Reference96",11,12,"_Fld346","numeric",5,7,0,0
"dbo","_Reference97",0,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference97",0,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference97",0,3,"_Marked","binary",1,0,0,0
"dbo","_Reference97",0,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference97",0,5,"_Code","numeric",17,30,0,0
"dbo","_Reference97",0,6,"_Description","nvarchar",300,0,0,0
"dbo","_Reference97",0,7,"_Fld4400","varbinary",-1,0,0,0
"dbo","_Reference97",0,8,"_Fld4401RRef","binary",16,0,0,0
"dbo","_Reference97",0,9,"_Fld4402RRef","binary",16,0,0,0
"dbo","_Reference97",0,10,"_Fld4403","binary",1,0,0,0
"dbo","_Reference97",0,11,"_Fld4404","numeric",5,2,0,0
"dbo","_Reference97",0,12,"_Fld4405","nvarchar",-1,0,0,0
"dbo","_Reference97",0,13,"_Fld4406","binary",1,0,0,0
"dbo","_Reference97",0,14,"_Fld1648","numeric",5,7,0,0
"dbo","_Reference98",0,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference98",0,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference98",0,3,"_Marked","binary",1,0,0,0
"dbo","_Reference98",0,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference98",0,5,"_Code","numeric",17,30,0,0
"dbo","_Reference98",0,6,"_Description","nvarchar",300,0,0,0
"dbo","_Reference98",0,7,"_Fld4408","varbinary",-1,0,0,0
"dbo","_Reference98",0,8,"_Fld4409RRef","binary",16,0,0,0
"dbo","_Reference98",0,9,"_Fld4410RRef","binary",16,0,0,0
"dbo","_Reference98",0,10,"_Fld4411","binary",1,0,0,0
"dbo","_Reference98",0,11,"_Fld4412","numeric",5,2,0,0
"dbo","_Reference98",0,12,"_Fld4413","nvarchar",-1,0,0,0
"dbo","_Reference98",0,13,"_Fld4414","binary",1,0,0,0
"dbo","_Reference99",364,1,"_IDRRef","binary",16,0,0,0
"dbo","_Reference99",364,2,"_Version","timestamp",8,0,0,0
"dbo","_Reference99",364,3,"_Marked","binary",1,0,0,0
"dbo","_Reference99",364,4,"_PredefinedID","binary",16,0,0,0
"dbo","_Reference99",364,5,"_ParentIDRRef","binary",16,0,0,0
"dbo","_Reference99",364,6,"_Folder","binary",1,0,0,0
"dbo","_Reference99",364,7,"_Code","nvarchar",18,0,0,0
"dbo","_Reference99",364,8,"_Description","nvarchar",100,0,0,0
"dbo","_Reference99",364,9,"_Fld9451","numeric",9,10,0,1
"dbo","_Reference99",364,10,"_Fld9212","numeric",9,10,0,1
"dbo","_Reference99",364,11,"_Fld10331","nvarchar",1000,0,0,1
"dbo","_Reference99",364,12,"_Fld8236","nvarchar",2000,0,0,1
"dbo","_Reference99",364,13,"_Fld4419","binary",1,0,0,1
"dbo","_Reference99",364,14,"_Fld4417","datetime2",6,19,0,1
"dbo","_Reference99",364,15,"_Fld4437","nvarchar",60,0,0,1
"dbo","_Reference99",364,16,"_Fld4418RRef","binary",16,0,0,1
"dbo","_Reference99",364,17,"_Fld4430","binary",16,0,0,1
"dbo","_Reference99",364,18,"_Fld4432","binary",16,0,0,1
"dbo","_Reference99",364,19,"_Fld4421","nvarchar",100,0,0,1
"dbo","_Reference99",364,20,"_Fld4422","nvarchar",24,0,0,1
"dbo","_Reference99",364,21,"_Fld4953","nvarchar",100,0,0,1
"dbo","_Reference99",364,22,"_Fld4423","nvarchar",-1,0,0,1
"dbo","_Reference99",364,23,"_Fld4424RRef","binary",16,0,0,1
"dbo","_Reference99",364,24,"_Fld8238","numeric",9,15,2,1
"dbo","_Reference99",364,25,"_Fld6017","nvarchar",128,0,0,1
"dbo","_Reference99",364,26,"_Fld4416","binary",1,0,0,1
"dbo","_Reference99",364,27,"_Fld6018","binary",1,0,0,1
"dbo","_Reference99",364,28,"_Fld4954","binary",1,0,0,1
"dbo","_Reference99",364,29,"_Fld8239","binary",1,0,0,1
"dbo","_Reference99",364,30,"_Fld8240","nvarchar",-1,0,0,1
"dbo","_Reference99",364,31,"_Fld6019","nvarchar",200,0,0,1
"dbo","_Reference99",364,32,"_Fld4426","nvarchar",-1,0,0,1
"dbo","_Reference99",364,33,"_Fld4427","nvarchar",100,0,0,1
"dbo","_Reference99",364,34,"_Fld4428","nvarchar",400,0,0,1
"dbo","_Reference99",364,35,"_Fld9525RRef","binary",16,0,0,1
"dbo","_Reference99",364,36,"_Fld4429","binary",1,0,0,1
"dbo","_Reference99",364,37,"_Fld4420RRef","binary",16,0,0,1
"dbo","_Reference99",364,38,"_Fld8237","nvarchar",10,0,0,1
"dbo","_Reference99",364,39,"_Fld8241","nvarchar",2000,0,0,1
"dbo","_Reference99",364,40,"_Fld4431RRef","binary",16,0,0,1
"dbo","_Reference99",364,41,"_Fld4433","varbinary",-1,0,0,1
"dbo","_Reference99",364,42,"_Fld4425","binary",1,0,0,1
"dbo","_Reference99",364,43,"_Fld10003","varbinary",-1,0,0,1
"dbo","_Reference99",364,44,"_Fld8243","nvarchar",80,0,0,1
"dbo","_Reference99",364,45,"_Fld4434RRef","binary",16,0,0,1
"dbo","_Reference99",364,46,"_Fld4435","nvarchar",100,0,0,1
"dbo","_Reference99",364,47,"_Fld8242","binary",1,0,0,1
"dbo","_Reference99",364,48,"_Fld4436","binary",1,0,0,1
"dbo","_Reference99",364,49,"_Fld346","numeric",5,7,0,0
"dbo","_Reference99_VT4438",0,1,"_Reference99_IDRRef","binary",16,0,0,0
"dbo","_Reference99_VT4438",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Reference99_VT4438",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Reference99_VT4438",0,4,"_LineNo4439","numeric",5,5,0,0
"dbo","_Reference99_VT4438",0,5,"_Fld4440RRef","binary",16,0,0,0
"dbo","_Reference99_VT4438",0,6,"_Fld4441_TYPE","binary",1,0,0,0
"dbo","_Reference99_VT4438",0,7,"_Fld4441_L","binary",1,0,0,0
"dbo","_Reference99_VT4438",0,8,"_Fld4441_N","numeric",9,15,3,0
"dbo","_Reference99_VT4438",0,9,"_Fld4441_T","datetime2",6,19,0,0
"dbo","_Reference99_VT4438",0,10,"_Fld4441_S","nvarchar",2048,0,0,0
