document_number,client_id,subscription_ref,dimension_rule,actual_staging_balance,expected_at_cutoff,actual_receipt,expected_receipt,actual_expense,expected_expense,excluded_future_balance,excluded_future_rows,latest_register_movement
00000151218,000004751,B6BBA08075025B8847C5AC35DB69AFE8,subrent,0,0,8,8,8,8,0,0,2026-06-19 17:05:52
00000151241,000014230,B9D2B2C07BA374034F131CB6AE13CBA4,cycle,0,0,12,12,12,12,0,0,2026-08-04 09:00:00
00000151250,000023964,B0F99D3F16876E2443FE4B2874E1073E,subrent,0,0,15,15,15,15,0,0,2026-06-29 09:56:05
00000151263,000058359,B0607F3C41EE659B419D6085DF202E9C,subrent,0,0,8,8,8,8,0,0,2026-06-25 14:30:23
00000151350,000036376,B4BE64D997ABCEFA4AC8BC02020FBBD0,subrent,0,0,8,8,8,8,0,0,2026-06-20 10:35:00
00000151355,000019216,B374B5FDABC99AFF4F9EEB98E04657D1,subrent,0,0,15,15,15,15,0,0,2026-07-04 00:00:00
00000151405,000037760,A404B20BC4D20CBA4D14CE2CC5D470DE,subrent,0,0,12,12,12,12,0,0,2026-07-05 00:00:00
00000151495,000029541,B52C251918E957934C4D6952DF17C460,subrent,0,0,12,12,12,12,0,0,2026-07-06 09:02:39
00000151496,000013059,932D10C3E69BBDA54B3FDA07F61B95F7,subrent,0,0,12,12,12,12,0,0,2026-07-03 09:10:21
00000151547,000025666,92C0B1535B6C01ED4CDB13741138571F,subrent,0,0,12,12,12,12,0,0,2026-07-05 13:59:27
00000151596,000024568,AE9E678CD81434904AD194E6CF4FF252,subrent,0,0,12,12,12,12,0,0,2026-07-10 00:00:00
00000151631,000024080,B1557A2726EE1D294065B9EE977773A5,subrent,0,0,12,12,12,12,0,0,2026-07-03 09:52:23
00000151778,000053259,8CD1B92296070748460F5857C602C984,subrent,0,0,12,12,12,12,0,0,2026-07-09 10:39:16
00000151811,000028385,AF772B0451DF501A4910B8F557F506A0,subrent,0,0,8,8,8,8,0,0,2026-07-18 00:00:00
00000151834,000028385,94DBE20398FEC7844270D889CB6E5A35,subrent,0,0,12,12,12,12,0,0,2026-07-18 00:00:00
00000152075,000004751,89B60D882D206351455E17414BD07665,subrent,0,0,8,8,8,8,0,0,2026-07-15 17:20:33
00000152097,000036376,A70B86A05F9E865A405B785E6FAC39D5,subrent,0,0,8,8,8,8,0,0,2026-07-17 09:21:46
00000152120,000028874,9C90D9D80D6E147042B800CDDDCFA140,subrent,0,0,8,8,8,8,0,0,2026-07-09 09:01:32
00000152122,000029830,93ECE77164466E4649038BA614A62C1C,subrent,0,0,12,12,12,12,0,0,2026-07-24 00:00:00
00000152154,000059097,A82FCF7FCF0526874FC8E3418DF59FFD,subrent,0,0,8,8,8,8,0,0,2026-07-24 00:00:00
00000152183,000028600,BF924478221300AB447385619B6C748E,subrent,0,0,8,8,8,8,0,0,2026-07-20 16:21:11
00000152220,000012535,AD378C617E70839B48C417E2E3DCBCBF,subrent,0,0,8,8,8,8,0,0,2026-07-22 07:43:57
00000152383,000058359,82676D761BF934E04131BC5462DEDBDF,subrent,0,0,8,8,8,8,0,0,2026-07-28 14:02:29
00000152449,000023964,9013C692EBA6D0E142D56C68A1DC7A3A,subrent,0,0,15,15,15,15,0,0,2026-08-01 00:00:00
00000152492,000073338,A3542E646271378C40E9020CF127C139,subrent,0,0,8,8,8,8,0,0,2026-08-02 00:00:00
00000152600,000029541,A12B3A6FD699BBB74D7039DC69157241,subrent,0,0,8,8,8,8,0,0,2026-07-29 09:07:40
00000152734,000019216,ADF3B4DCBD85985E463F10ACB8FC1A9D,subrent,0,0,15,15,15,15,0,0,2026-08-08 00:00:00
00000152739,000025666,99B35BA132AA80E2496D1D2188E52C6B,subrent,0,0,15,15,15,15,0,0,2026-08-01 10:08:11
00000152742,000016248,92239F23EC9B4747491A4ADB2D6F0EB7,subrent,0,0,8,8,8,8,0,0,2026-08-05 10:07:35
00000152811,000013059,BA7B8C5058E789504AC3C1B1E300A54C,subrent,0,0,12,12,12,12,0,0,2026-08-07 09:32:09
00000152831,000024080,9853278FAB7DA653464A38FB38711D37,subrent,0,0,12,12,12,12,0,0,2026-08-07 10:30:44
00000152833,000053259,9D1AFBF34C8ADDE84380FB387AE095ED,subrent,0,0,12,12,12,12,0,0,2026-08-06 17:06:20
00000152885,000004751,A5836ACC0C149A5E4D5D1B784E55DA29,subrent,0,0,8,8,8,8,0,0,2026-08-05 17:11:21
00000152927,000024568,AB37E7641A97B99B40AFE899FCD5681D,subrent,0,0,12,12,12,12,0,0,2026-08-12 10:01:34
00000153084,000028874,AAE0DE65586054824E325650C699D589,subrent,0,0,12,12,12,12,0,0,2026-08-13 09:06:31
00000153088,000037760,BF8D817BB80910264B35C550CACB02EC,subrent,0,0,12,12,12,12,0,0,2026-08-17 09:55:30
00000153124,000064655,8DD0EEC394DCB73447EAB33D5F120A9C,subrent,0,0,15,15,15,15,0,0,2026-08-21 15:05:03
00000153164,000028385,9F27BC5F239C1C524EACACA1C2D88CCA,subrent,0,0,15,15,15,15,0,0,2026-08-22 00:00:00
00000153497,000012535,AABCAE66C05347E64034C4443C0C356A,subrent,0,0,12,12,12,12,0,0,2026-08-19 07:30:53
00000153784,000014230,805ADBA9D01A649B45D7BB070B378628,cycle,7,7,12,12,5,5,0,0,2026-09-01 09:00:00
00000153797,000058359,8FBA0E42D4784F884D8B09B771B9FBDD,subrent,0,0,8,8,8,8,0,0,2026-08-25 14:40:48
00000153881,000029541,8C4B0BBEC23872B742E1974187C0149F,subrent,0,0,12,12,12,12,0,0,2026-08-27 10:13:57
00000153883,000073338,AFF59F6E0D5BCDBC4341814279CFD4FF,subrent,0,0,8,8,8,8,0,0,2026-08-28 10:09:02
00000154109,000025666,93167CC0E02B75ED4A93E684EF685741,subrent,0,0,15,15,15,15,0,0,2026-09-02 09:51:04
00000154162,000029830,A404C57B63AA577848328B178D118A40,subrent,0,0,15,15,15,15,0,0,2026-09-01 12:49:55
00000154220,000061310,A3FCE549F60C7F784AB323E005EEA6E8,cycle,0,0,0,0,0,0,0,0,
00000154283,000070930,B896420434FA8F7A4433A78D3CAA7040,subrent,0,0,8,8,8,8,0,0,2026-09-04 16:24:36
00000154361,000013059,AFB627578E709ADF4E4EEF75BB4EB696,subrent,0,0,12,12,12,12,0,0,2026-09-07 09:11:11
00000154362,000024080,B46D025CCF91142448A7C5BF7271D75B,subrent,0,0,12,12,12,12,0,0,2026-09-04 10:19:54
00000154369,000019216,AD8F2CDA412AF9434E1F93F519678286,subrent,0,0,15,15,15,15,0,0,2026-09-03 11:47:08
00000154398,000053259,85CDA9E9E51089AA41926C705BE59A61,subrent,0,0,12,12,12,12,0,0,2026-09-05 10:59:09
00000154418,000036376,9C71A47743B29FB148F8D3AC22BDEF64,subrent,0,0,8,8,8,8,0,0,2026-09-08 10:02:02
00000154555,000024568,B77EB2BE079128DD478C610E94143206,subrent,0,0,8,8,8,8,0,0,2026-08-31 08:57:06
00000154611,000028600,BEE03E150F63A88F474A0644387D1E41,subrent,0,0,12,12,12,12,0,0,2026-09-11 15:33:02
00000154636,000004751,857E241422AC4BB54A0817A5AA9F8B7C,subrent,0,0,8,8,8,8,0,0,2026-09-04 17:16:16
00000154701,000028874,A8C27FF6672EAD8D49C20E2197261B1B,subrent,0,0,12,12,12,12,0,0,2026-09-18 09:03:58
00000154704,000037760,A3F06F925579BE434C587A152176A8F6,subrent,0,0,12,12,12,12,0,0,2026-09-14 14:11:00
00000154767,000028385,B718C6376D9801E243299AA87BAD8B5E,subrent,0,0,8,8,8,8,0,0,2026-09-10 12:07:38
00000154926,000064655,907B77B1F35F7A8949F808CFD90E21C8,subrent,3,3,12,12,9,9,0,0,2026-09-18 12:59:31
00000155021,000012535,87968D95829977BA44C775A85C3D0521,subrent,0,0,12,12,12,12,0,0,2026-09-18 07:32:23
00000155096,000058359,AA93FF2DB43689B04C400F32D935250A,subrent,2,2,8,8,6,6,0,0,2026-09-17 15:36:55
00000155323,000029541,89649B22A50373EF4F3D646795330250,subrent,5,5,12,12,7,7,0,0,2026-09-18 09:04:11
00000155477,000023964,96B1B85D8BDBD18046C1181A6FC4E822,subrent,6,6,15,15,9,9,0,0,2026-09-19 11:37:56
00000155489,000073338,8C80258D504BB93D4334DE3F8119A8D4,subrent,0,0,8,8,8,8,0,0,2026-09-15 12:42:24
00000155562,000025666,BD72C8A3397EB02B4C03F4286BD58423,subrent,7,7,15,15,8,8,0,0,2026-09-18 09:13:05
00000155571,000029830,88C8D7DF15B46E7B4BCC71E26CC2D712,subrent,8,8,15,15,7,7,0,0,2026-09-20 10:25:51
00000155702,000019216,981AFB015AE2D2264F163C31627D5B76,subrent,10,10,15,15,5,5,0,0,2026-09-16 13:08:45
00000155708,000070930,82091ECCC061F47E4F78B15A0F3BE443,subrent,7,7,12,12,5,5,0,0,2026-09-18 22:06:05
00000155721,000059097,846BBB444EE82C37413AC04B84347353,subrent,8,8,12,12,4,4,0,0,2026-09-18 12:21:24
00000155723,000024080,9DC0013667F328354C6B2DEB689972FF,subrent,8,8,12,12,4,4,0,0,2026-09-18 10:31:10
00000155737,000053259,B6CA45980008AF9A4443F06015177052,subrent,6,6,12,12,6,6,0,0,2026-09-19 13:53:36
00000155788,000013059,8364484E6C33FC514690C2F2C52A90C2,subrent,8,8,12,12,4,4,0,0,2026-09-18 09:45:49
00000155984,000036376,A494177A40B50A70415745619B1DE7DE,subrent,5,5,8,8,3,3,0,0,2026-09-19 11:16:16
00000156020,000028600,A362B9608A66FEB04750CE24A265FF17,subrent,10,10,12,12,2,2,0,0,2026-09-18 10:20:09
00000156100,000037760,B4E2C436A03441054E8DBB271029B74D,subrent,10,10,12,12,2,2,0,0,2026-09-18 09:40:08
00000156261,000028874,A3DFF64A0B85EE1B442136AFDB635183,subrent,12,12,12,12,0,0,0,0,2026-09-18 00:00:00
